asset_id,attribute_count,attribute_count_rarity_score,Earring_attribute,Earring_rarity_score,Background_attribute,Background_rarity_score,Fur_attribute,Fur_rarity_score,Clothes_attribute,Clothes_rarity_score,Mouth_attribute,Mouth_rarity_score,Eyes_attribute,Eyes_rarity_score,Hat_attribute,Hat_rarity_score,overall_rarity_score
7327,6,1.8793459875963163,,1.424298532972511,Yellow,7.79423226812159,Noise,64.51612903225806,Rainbow Suspenders,74.07407407407408,Bored Unshaven,6.447453255963895,Eyepatch,30.030030030030026,Baby's Bonnet,63.291139240506325,249.45670242152278
7328,7,5.310674455655868,Gold Hoop,21.645021645021647,Army Green,8.045052292839904,Cream,15.723270440251572,Leather Jacket,48.543689320388346,Bored,4.401408450704225,Eyepatch,30.030030030030026,Laurel Wreath,138.88888888888889,272.5880355237805
7329,6,1.8793459875963163,Silver Hoop,11.312217194570135,Blue,8.038585209003216,Brown,7.2992700729927,,5.324813631522897,Bored,4.401408450704225,Sunglasses,28.409090909090907,Seaman's Hat,23.809523809523807,90.4742552650042
7330,5,3.941663381947182,Silver Hoop,11.312217194570135,Yellow,7.79423226812159,Black,8.136696501220504,,5.324813631522897,Bored,4.401408450704225,Crazy,24.57002457002457,,4.440497335701599,69.9215533338127
7331,7,5.310674455655868,Silver Hoop,11.312217194570135,Purple,7.733952049497293,Brown,7.2992700729927,Lab Coat,69.44444444444444,Bored Unshaven,6.447453255963895,Sleepy,13.315579227696405,Vietnam Era Helmet,44.84304932735426,165.706640028175
7332,5,3.941663381947182,,1.424298532972511,Gray,8.547008547008547,White,25.188916876574307,,5.324813631522897,Small Grin,36.76470588235294,Wide Eyed,18.214936247723134,Cowboy Hat,28.248587570621467,127.65493067072299
7333,5,3.941663381947182,,1.424298532972511,Army Green,8.045052292839904,Brown,7.2992700729927,Service,70.4225352112676,Phoneme L,41.1522633744856,Blindfold,37.87878787878788,,4.440497335701599,174.60436808099496
7334,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Golden Brown,12.820512820512821,Hawaiian,35.3356890459364,Bored,4.401408450704225,Cyborg,92.59259259259258,Sushi Chef Headband,53.475935828877,210.4767918062004
7335,6,1.8793459875963163,,1.424298532972511,New Punk Blue,8.116883116883116,Dark Brown,7.396449704142013,Prison Jumpsuit,42.5531914893617,Bored Unshaven,6.447453255963895,Bored,5.827505827505828,Short Mohawk,31.446540880503143,105.09166879492852
7336,5,3.941663381947182,,1.424298532972511,Aquamarine,7.886435331230284,Dark Brown,7.396449704142013,Tuxedo Tee,42.5531914893617,Bored,4.401408450704225,Bloodshot,11.82033096926714,,4.440497335701599,83.86427519532666
7337,5,3.941663381947182,,1.424298532972511,New Punk Blue,8.116883116883116,Pink,19.569471624266146,,5.324813631522897,Grin Diamond Grill,128.2051282051282,Crazy,24.57002457002457,Horns,39.682539682539684,230.83482274528433
7338,7,5.310674455655868,Gold Stud,22.779043280182233,Gray,8.547008547008547,Blue,20.408163265306122,Tie Dye,69.44444444444444,Rage,37.59398496240602,Wide Eyed,18.214936247723134,Bayc Hat Black,43.859649122807014,226.15790432553337
7339,5,3.941663381947182,,1.424298532972511,Yellow,7.79423226812159,Black,8.136696501220504,Black Holes T,48.78048780487805,Bored Unshaven,6.447453255963895,Angry,23.148148148148145,,4.440497335701599,104.11347722895349
7340,6,1.8793459875963163,,1.424298532972511,Yellow,7.79423226812159,Dark Brown,7.396449704142013,Wool Turtleneck,41.666666666666664,Phoneme Vuh,30.030030030030026,Wide Eyed,18.214936247723134,Vietnam Era Helmet,44.84304932735426,153.24900876460651
7341,6,1.8793459875963163,Cross,67.11409395973155,Gray,8.547008547008547,Dark Brown,7.396449704142013,,5.324813631522897,Bored,4.401408450704225,Bloodshot,11.82033096926714,Commie Hat,32.89473684210526,139.37818809207795
7342,4,39.37007874015748,,1.424298532972511,Purple,7.733952049497293,Tan,15.974440894568689,,5.324813631522897,Phoneme Vuh,30.030030030030026,Zombie,32.467532467532465,,4.440497335701599,136.76564368198297
7343,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Zombie,33.11258278145695,Bayc T Black,46.51162790697675,Dumbfounded,19.801980198019802,Sad,18.148820326678766,Faux Hawk,73.52941176470588,202.45311979124688
7344,6,1.8793459875963163,,1.424298532972511,Purple,7.733952049497293,Noise,64.51612903225806,Hip Hop,78.125,Grin Gold Grill,109.89010989010988,Sleepy,13.315579227696405,Army Hat,34.013605442176875,310.8980201623073
7345,5,3.941663381947182,,1.424298532972511,Army Green,8.045052292839904,Golden Brown,12.820512820512821,,5.324813631522897,Bored Unshaven Party horn,222.22222222222223,Laser Eyes,144.92753623188406,Party Hat 2,91.74311926605505,490.4492183799566
7346,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Dmt,46.51162790697675,Rainbow Suspenders,74.07407407407408,Grin,13.986013986013987,Wide Eyed,18.214936247723134,Fisherman's Hat,28.98550724637681,193.62281252874214
7347,7,5.310674455655868,Silver Hoop,11.312217194570135,Purple,7.733952049497293,Brown,7.2992700729927,Tanktop,42.5531914893617,Phoneme Vuh,30.030030030030026,Bloodshot,11.82033096926714,Bayc Flipped Brim,43.29004329004329,159.34970955141813
7348,5,3.941663381947182,,1.424298532972511,New Punk Blue,8.116883116883116,Cream,15.723270440251572,,5.324813631522897,Bored Unshaven,6.447453255963895,Bored,5.827505827505828,Bowler,38.167938931297705,84.9738271183447
7349,6,1.8793459875963163,Gold Hoop,21.645021645021647,Blue,8.038585209003216,Golden Brown,12.820512820512821,Stunt Jacket,56.17977528089888,Bored Cigarette,14.04494382022472,Bored,5.827505827505828,,4.440497335701599,124.87618792646502
7350,7,5.310674455655868,Gold Hoop,21.645021645021647,Aquamarine,7.886435331230284,Brown,7.2992700729927,Biker Vest,39.52569169960474,Bored Cigarette,14.04494382022472,Bloodshot,11.82033096926714,Irish Boho,44.44444444444444,151.97681243844153
7351,6,1.8793459875963163,,1.424298532972511,Aquamarine,7.886435331230284,Zombie,33.11258278145695,Tanktop,42.5531914893617,Phoneme Oh,42.19409282700422,3d,20.449897750511248,Seaman's Hat,23.809523809523807,173.30936850965702
7352,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Noise,64.51612903225806,Biker Vest,39.52569169960474,Grin,13.986013986013987,Bloodshot,11.82033096926714,Fez,26.525198938992045,168.22401769371336
7353,7,5.310674455655868,Silver Hoop,11.312217194570135,Blue,8.038585209003216,Cream,15.723270440251572,Wool Turtleneck,41.666666666666664,Bored Unshaven,6.447453255963895,Bloodshot,11.82033096926714,Beanie,17.301038062283737,117.62023625366223
7354,7,5.310674455655868,Silver Hoop,11.312217194570135,Yellow,7.79423226812159,Brown,7.2992700729927,Wool Turtleneck,41.666666666666664,Dumbfounded,19.801980198019802,Zombie,32.467532467532465,Beanie,17.301038062283737,142.95361138584298
7355,5,3.941663381947182,,1.424298532972511,Purple,7.733952049497293,Dark Brown,7.396449704142013,,5.324813631522897,Bored Unshaven,6.447453255963895,3d,20.449897750511248,Laurel Wreath,138.88888888888889,191.60741719544592
7356,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Cheetah,24.509803921568626,Cowboy Shirt,84.03361344537815,Bored,4.401408450704225,Heart,25.38071065989848,Seaman's Hat,23.809523809523807,173.47729001664533
7357,5,3.941663381947182,,1.424298532972511,Orange,7.830853563038371,White,25.188916876574307,,5.324813631522897,Bored Unshaven Cigarette,22.831050228310502,Blindfold,37.87878787878788,Halo,30.8641975308642,135.28458162401785
7358,6,1.8793459875963163,,1.424298532972511,Orange,7.830853563038371,White,25.188916876574307,Bandolier,61.34969325153375,Bored Cigar,82.64462809917356,Sad,18.148820326678766,Fisherman's Hat,28.98550724637681,227.4520638839444
7359,6,1.8793459875963163,,1.424298532972511,Aquamarine,7.886435331230284,Red,21.09704641350211,Space Suit,95.23809523809523,Bored,4.401408450704225,Sleepy,13.315579227696405,Police Motorcycle Helmet,76.92307692307692,222.16528610487404
7360,5,3.941663381947182,,1.424298532972511,Orange,7.830853563038371,Cheetah,24.509803921568626,Smoking Jacket,45.24886877828054,Grin,13.986013986013987,3d,20.449897750511248,,4.440497335701599,121.83189725003405
7361,5,3.941663381947182,,1.424298532972511,Aquamarine,7.886435331230284,Zombie,33.11258278145695,,5.324813631522897,Dumbfounded,19.801980198019802,Bored,5.827505827505828,Army Hat,34.013605442176875,111.33288512683234
7362,7,5.310674455655868,Silver Stud,12.150668286755772,Aquamarine,7.886435331230284,Dark Brown,7.396449704142013,Navy Striped Tee,29.761904761904763,Bored,4.401408450704225,3d,20.449897750511248,Beanie,17.301038062283737,104.65847680318791
7363,7,5.310674455655868,Diamond Stud,45.04504504504504,Aquamarine,7.886435331230284,Robot,36.90036900369004,Hawaiian,35.3356890459364,Bored Unshaven,6.447453255963895,Scumbag,42.918454935622314,Party Hat 1,83.33333333333333,263.1774544064772
7364,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Brown,7.2992700729927,Black T,29.940119760479043,Small Grin,36.76470588235294,Sleepy,13.315579227696405,Stuntman Helmet,63.69426751592357,162.86459552702203
7365,7,5.310674455655868,Silver Hoop,11.312217194570135,Blue,8.038585209003216,Death Bot,57.14285714285714,Navy Striped Tee,29.761904761904763,Grin,13.986013986013987,Sleepy,13.315579227696405,Girl's Hair Short,66.66666666666667,205.53449864436817
7366,6,1.8793459875963163,,1.424298532972511,Aquamarine,7.886435331230284,Tan,15.974440894568689,Guayabera,43.10344827586207,Bored Unshaven,6.447453255963895,Closed,14.04494382022472,Ww2 Pilot Helm,90.90909090909092,181.66945700750938
7367,7,5.310674455655868,Silver Hoop,11.312217194570135,Blue,8.038585209003216,Cheetah,24.509803921568626,Prison Jumpsuit,42.5531914893617,Bored Unshaven Pipe,99.00990099009901,Bored,5.827505827505828,Fez,26.525198938992045,223.08707802675644
7368,7,5.310674455655868,Silver Hoop,11.312217194570135,Purple,7.733952049497293,Brown,7.2992700729927,Black T,29.940119760479043,Bored Unshaven,6.447453255963895,X Eyes,40.816326530612244,Cowboy Hat,28.248587570621467,137.10860089039267
7369,6,1.8793459875963163,,1.424298532972511,Orange,7.830853563038371,Brown,7.2992700729927,Guayabera,43.10344827586207,Bored Unshaven,6.447453255963895,Sad,18.148820326678766,Fez,26.525198938992045,112.65868895409668
7370,5,3.941663381947182,,1.424298532972511,New Punk Blue,8.116883116883116,Cream,15.723270440251572,,5.324813631522897,Phoneme Wah,61.34969325153375,X Eyes,40.816326530612244,Ww2 Pilot Helm,90.90909090909092,227.6060397948142
7371,6,1.8793459875963163,,1.424298532972511,Orange,7.830853563038371,Dark Brown,7.396449704142013,Striped Tee,24.154589371980677,Jovial,33.78378378378378,Sunglasses,28.409090909090907,Faux Hawk,73.52941176470588,178.40782361731047
7372,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Tan,15.974440894568689,Blue Dress,105.26315789473685,Bored Cigarette,14.04494382022472,Sunglasses,28.409090909090907,S&m Hat,42.5531914893617,217.5870547375549
7373,5,3.941663381947182,,1.424298532972511,New Punk Blue,8.116883116883116,Tan,15.974440894568689,,5.324813631522897,Bored,4.401408450704225,Coins,20.876826722338205,Fez,26.525198938992045,86.58553366992888
7374,5,3.941663381947182,,1.424298532972511,Yellow,7.79423226812159,Golden Brown,12.820512820512821,,5.324813631522897,Bored,4.401408450704225,Bored,5.827505827505828,Beanie,17.301038062283737,58.835472975570795
7375,7,5.310674455655868,Gold Stud,22.779043280182233,Yellow,7.79423226812159,Dark Brown,7.396449704142013,Hawaiian,35.3356890459364,Discomfort,47.61904761904761,Robot,28.57142857142857,Beanie,17.301038062283737,172.107603006798
7376,5,3.941663381947182,,1.424298532972511,New Punk Blue,8.116883116883116,Dark Brown,7.396449704142013,,5.324813631522897,Phoneme Vuh,30.030030030030026,Robot,28.57142857142857,Fisherman's Hat,28.98550724637681,113.79107421530313
7377,6,1.8793459875963163,,1.424298532972511,Orange,7.830853563038371,Golden Brown,12.820512820512821,Wool Turtleneck,41.666666666666664,Bored,4.401408450704225,Bored,5.827505827505828,Girl's Hair Pink,95.23809523809523,171.08868708709196
7378,7,5.310674455655868,Silver Stud,12.150668286755772,New Punk Blue,8.116883116883116,Tan,15.974440894568689,Vietnam Jacket,44.24778761061947,Bored,4.401408450704225,Wide Eyed,18.214936247723134,Seaman's Hat,23.809523809523807,132.22632287243408
7379,7,5.310674455655868,Diamond Stud,45.04504504504504,Purple,7.733952049497293,Dark Brown,7.396449704142013,Smoking Jacket,45.24886877828054,Bored,4.401408450704225,Robot,28.57142857142857,Halo,30.8641975308642,174.57202458561775
7380,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Brown,7.2992700729927,Hawaiian,35.3356890459364,Jovial,33.78378378378378,Coins,20.876826722338205,Short Mohawk,31.446540880503143,140.5927635731316
7381,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Brown,7.2992700729927,Black T,29.940119760479043,Bored Cigarette,14.04494382022472,Wide Eyed,18.214936247723134,King's Crown,129.87012987012986,210.71162950112148
7382,6,1.8793459875963163,,1.424298532972511,Aquamarine,7.886435331230284,Golden Brown,12.820512820512821,Black T,29.940119760479043,Dumbfounded,19.801980198019802,Bloodshot,11.82033096926714,Seaman's Hat,23.809523809523807,109.38254740960174
7383,5,3.941663381947182,Gold Hoop,21.645021645021647,Purple,7.733952049497293,Brown,7.2992700729927,,5.324813631522897,Bored Cigar,82.64462809917356,Bloodshot,11.82033096926714,,4.440497335701599,144.850177185124
7384,6,1.8793459875963163,,1.424298532972511,Aquamarine,7.886435331230284,Death Bot,57.14285714285714,Black Suit,238.0952380952381,Bored,4.401408450704225,Bored,5.827505827505828,Sea Captain's Hat,32.67973856209151,349.33682793019597
7385,5,3.941663381947182,,1.424298532972511,Aquamarine,7.886435331230284,Golden Brown,12.820512820512821,Bone Tee,43.47826086956522,Bored,4.401408450704225,Closed,14.04494382022472,,4.440497335701599,92.43802054285855
7386,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Cheetah,24.509803921568626,Bone Necklace,48.78048780487805,Grin,13.986013986013987,Bored,5.827505827505828,Bayc Hat Red,84.03361344537815,188.48612179875337
7387,7,5.310674455655868,Silver Hoop,11.312217194570135,New Punk Blue,8.116883116883116,Blue,20.408163265306122,Black Holes T,48.78048780487805,Bored Cigarette,14.04494382022472,Bloodshot,11.82033096926714,Beanie,17.301038062283737,137.0947386890689
7388,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Black,8.136696501220504,Lumberjack Shirt,46.948356807511736,Phoneme L,41.1522633744856,Wide Eyed,18.214936247723134,Stuntman Helmet,63.69426751592357,189.9971735144419
7389,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Brown,7.2992700729927,Work Vest,53.191489361702125,Bored Unshaven,6.447453255963895,Sunglasses,28.409090909090907,Irish Boho,44.44444444444444,151.1339777737661
7390,5,3.941663381947182,,1.424298532972511,New Punk Blue,8.116883116883116,Cream,15.723270440251572,Bandolier,61.34969325153375,Bored,4.401408450704225,Sleepy,13.315579227696405,,4.440497335701599,112.71329373769035
7391,5,3.941663381947182,,1.424298532972511,New Punk Blue,8.116883116883116,Brown,7.2992700729927,,5.324813631522897,Bored Unshaven Kazoo,163.93442622950818,Zombie,32.467532467532465,Fisherman's Hat,28.98550724637681,251.49439467973585
7392,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Black,8.136696501220504,Admirals Coat,156.25,Grin Gold Grill,109.89010989010988,Scumbag,42.918454935622314,Cowboy Hat,28.248587570621467,357.29450196515154
7393,7,5.310674455655868,Gold Stud,22.779043280182233,Purple,7.733952049497293,Pink,19.569471624266146,Tie Dye,69.44444444444444,Bored Unshaven,6.447453255963895,Sleepy,13.315579227696405,Bayc Flipped Brim,43.29004329004329,187.89066162774958
7394,6,1.8793459875963163,,1.424298532972511,Aquamarine,7.886435331230284,Black,8.136696501220504,Striped Tee,24.154589371980677,Bored,4.401408450704225,3d,20.449897750511248,Beanie,17.301038062283737,85.6337099884995
7395,6,1.8793459875963163,,1.424298532972511,Aquamarine,7.886435331230284,Dark Brown,7.396449704142013,Sleeveless T,39.682539682539684,Bored,4.401408450704225,Crazy,24.57002457002457,Horns,39.682539682539684,126.92304194174929
7396,6,1.8793459875963163,Silver Stud,12.150668286755772,New Punk Blue,8.116883116883116,Noise,64.51612903225806,,5.324813631522897,Bored Unshaven,6.447453255963895,Bloodshot,11.82033096926714,Seaman's Hat,23.809523809523807,134.06514808977101
7397,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Red,21.09704641350211,Puffy Vest,44.052863436123346,Bored Unshaven,6.447453255963895,Bored,5.827505827505828,Commie Hat,32.89473684210526,121.66183550477248
7398,7,5.310674455655868,Silver Hoop,11.312217194570135,Blue,8.038585209003216,Solid Gold,217.3913043478261,Sleeveless T,39.682539682539684,Bored Unshaven,6.447453255963895,Angry,23.148148148148145,Bayc Flipped Brim,43.29004329004329,354.6209655837504
7399,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Brown,7.2992700729927,Smoking Jacket,45.24886877828054,Bored Unshaven,6.447453255963895,Bored,5.827505827505828,Beanie,17.301038062283737,93.97478906460407
7400,6,1.8793459875963163,,1.424298532972511,Aquamarine,7.886435331230284,Black,8.136696501220504,Sleeveless T,39.682539682539684,Bored,4.401408450704225,Robot,28.57142857142857,Cowboy Hat,28.248587570621467,120.23074062831357
7401,6,1.8793459875963163,,1.424298532972511,Purple,7.733952049497293,Death Bot,57.14285714285714,Tweed Suit,70.92198581560284,Phoneme L,41.1522633744856,Bored,5.827505827505828,Sushi Chef Headband,53.475935828877,239.5581445593945
7402,6,1.8793459875963163,,1.424298532972511,Orange,7.830853563038371,Black,8.136696501220504,Hip Hop,78.125,Bored,4.401408450704225,Angry,23.148148148148145,Spinner Hat,55.24861878453038,180.19436996821045
7403,6,1.8793459875963163,Silver Hoop,11.312217194570135,Aquamarine,7.886435331230284,Trippy,129.87012987012986,,5.324813631522897,Phoneme Wah,61.34969325153375,Angry,23.148148148148145,Faux Hawk,73.52941176470588,314.30019517943725
7404,6,1.8793459875963163,,1.424298532972511,Aquamarine,7.886435331230284,Tan,15.974440894568689,Bone Necklace,48.78048780487805,Dumbfounded,19.801980198019802,Closed,14.04494382022472,S&m Hat,42.5531914893617,152.34512405885206
7405,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Blue,20.408163265306122,Tweed Suit,70.92198581560284,Rage,37.59398496240602,Bored,5.827505827505828,Bayc Hat Red,84.03361344537815,230.13395012960768
7406,6,1.8793459875963163,,1.424298532972511,New Punk Blue,8.116883116883116,Pink,19.569471624266146,Navy Striped Tee,29.761904761904763,Dumbfounded,19.801980198019802,Eyepatch,30.030030030030026,Beanie,17.301038062283737,127.88495231395643
7407,5,3.941663381947182,,1.424298532972511,New Punk Blue,8.116883116883116,Brown,7.2992700729927,,5.324813631522897,Bored Unshaven,6.447453255963895,Bored,5.827505827505828,Beanie,17.301038062283737,55.68292588207187
7408,6,1.8793459875963163,,1.424298532972511,Yellow,7.79423226812159,Pink,19.569471624266146,Tuxedo Tee,42.5531914893617,Phoneme Oh,42.19409282700422,Bloodshot,11.82033096926714,Fez,26.525198938992045,153.76016263758166
7409,5,3.941663381947182,,1.424298532972511,New Punk Blue,8.116883116883116,Tan,15.974440894568689,Prison Jumpsuit,42.5531914893617,Rage,37.59398496240602,Bored,5.827505827505828,,4.440497335701599,119.87246554134663
7410,5,3.941663381947182,,1.424298532972511,New Punk Blue,8.116883116883116,Golden Brown,12.820512820512821,,5.324813631522897,Bored Unshaven,6.447453255963895,Bored,5.827505827505828,Beanie,17.301038062283737,61.20416862959199
7411,7,5.310674455655868,Silver Stud,12.150668286755772,Aquamarine,7.886435331230284,Brown,7.2992700729927,Lumberjack Shirt,46.948356807511736,Bored Unshaven Cigarette,22.831050228310502,Heart,25.38071065989848,Beanie,17.301038062283737,145.10820390463908
7412,6,1.8793459875963163,,1.424298532972511,Purple,7.733952049497293,Tan,15.974440894568689,Guayabera,43.10344827586207,Phoneme Vuh,30.030030030030026,Bored,5.827505827505828,Short Mohawk,31.446540880503143,137.41956247853588
7413,5,3.941663381947182,,1.424298532972511,Blue,8.038585209003216,Black,8.136696501220504,Bayc T Red,71.42857142857143,Rage,37.59398496240602,Sleepy,13.315579227696405,,4.440497335701599,148.31987657951888
7414,5,3.941663381947182,,1.424298532972511,New Punk Blue,8.116883116883116,Brown,7.2992700729927,,5.324813631522897,Grin,13.986013986013987,Sunglasses,28.409090909090907,Trippy Captain's Hat,153.84615384615384,222.34818747757714
7415,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Red,21.09704641350211,Biker Vest,39.52569169960474,Bored Unshaven Cigarette,22.831050228310502,Bloodshot,11.82033096926714,Vietnam Era Helmet,44.84304932735426,151.46586545144748
7416,5,3.941663381947182,,1.424298532972511,Aquamarine,7.886435331230284,Brown,7.2992700729927,,5.324813631522897,Bored,4.401408450704225,Bored,5.827505827505828,Horns,39.682539682539684,75.7879349114153
7417,5,3.941663381947182,,1.424298532972511,Yellow,7.79423226812159,Dark Brown,7.396449704142013,,5.324813631522897,Bored,4.401408450704225,Bored,5.827505827505828,Fisherman's Hat,28.98550724637681,65.09587904329305
7418,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Cream,15.723270440251572,Toga,49.504950495049506,Bored,4.401408450704225,Angry,23.148148148148145,Cowboy Hat,28.248587570621467,132.36859483434694
7419,6,1.8793459875963163,,1.424298532972511,Aquamarine,7.886435331230284,Golden Brown,12.820512820512821,Wool Turtleneck,41.666666666666664,Bored,4.401408450704225,Bored,5.827505827505828,Horns,39.682539682539684,115.58871329972834
7420,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Dark Brown,7.396449704142013,Smoking Jacket,45.24886877828054,Bored Unshaven,6.447453255963895,Scumbag,42.918454935622314,Seaman's Hat,23.809523809523807,137.1629802131046
7421,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Black,8.136696501220504,Work Vest,53.191489361702125,Bored,4.401408450704225,Blindfold,37.87878787878788,Commie Hat,32.89473684210526,147.85181584792872
7422,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Blue,20.408163265306122,Bone Tee,43.47826086956522,Bored,4.401408450704225,Sleepy,13.315579227696405,Fez,26.525198938992045,119.97926381984139
7423,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Brown,7.2992700729927,Hip Hop,78.125,Bored Unshaven,6.447453255963895,Wide Eyed,18.214936247723134,Irish Boho,44.44444444444444,165.8733337506962
7424,5,3.941663381947182,,1.424298532972511,Army Green,8.045052292839904,Black,8.136696501220504,Puffy Vest,44.052863436123346,Bored Unshaven,6.447453255963895,Bloodshot,11.82033096926714,,4.440497335701599,88.30885570603607
7425,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Dark Brown,7.396449704142013,Lab Coat,69.44444444444444,Bored,4.401408450704225,Closed,14.04494382022472,Halo,30.8641975308642,137.50014076378832
7426,6,1.8793459875963163,,1.424298532972511,Aquamarine,7.886435331230284,Brown,7.2992700729927,Black T,29.940119760479043,Bored Unshaven,6.447453255963895,Wide Eyed,18.214936247723134,Horns,39.682539682539684,112.77439887149757
7427,6,1.8793459875963163,,1.424298532972511,Yellow,7.79423226812159,Dark Brown,7.396449704142013,Black T,29.940119760479043,Bored,4.401408450704225,Cyborg,92.59259259259258,Vietnam Era Helmet,44.84304932735426,190.27149662396255
7428,5,3.941663381947182,,1.424298532972511,New Punk Blue,8.116883116883116,Dark Brown,7.396449704142013,,5.324813631522897,Phoneme L,41.1522633744856,Wide Eyed,18.214936247723134,Commie Hat,32.89473684210526,118.46604483178172
7429,6,1.8793459875963163,,1.424298532972511,Orange,7.830853563038371,Golden Brown,12.820512820512821,Black Holes T,48.78048780487805,Tongue Out,49.01960784313725,Bloodshot,11.82033096926714,Safari,54.94505494505494,188.5204924664574
7430,6,1.8793459875963163,,1.424298532972511,Yellow,7.79423226812159,Cream,15.723270440251572,Hawaiian,35.3356890459364,Rage,37.59398496240602,Robot,28.57142857142857,Faux Hawk,73.52941176470588,201.85166157341885
7431,6,1.8793459875963163,,1.424298532972511,New Punk Blue,8.116883116883116,Dark Brown,7.396449704142013,Wool Turtleneck,41.666666666666664,Bored Unshaven,6.447453255963895,Bloodshot,11.82033096926714,Girl's Hair Pink,95.23809523809523,173.9895234715869
7432,5,3.941663381947182,,1.424298532972511,Gray,8.547008547008547,Noise,64.51612903225806,Hawaiian,35.3356890459364,Bored,4.401408450704225,Eyepatch,30.030030030030026,,4.440497335701599,152.63672435655855
7433,7,5.310674455655868,Gold Stud,22.779043280182233,Yellow,7.79423226812159,Black,8.136696501220504,Tie Dye,69.44444444444444,Grin,13.986013986013987,Heart,25.38071065989848,Seaman's Hat,23.809523809523807,176.6413394050609
7434,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Robot,36.90036900369004,Tanktop,42.5531914893617,Bored,4.401408450704225,Coins,20.876826722338205,Short Mohawk,31.446540880503143,147.52056627616938
7435,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Golden Brown,12.820512820512821,Hawaiian,35.3356890459364,Small Grin,36.76470588235294,Eyepatch,30.030030030030026,Cowboy Hat,28.248587570621467,155.05017841703102
7436,6,1.8793459875963163,,1.424298532972511,Yellow,7.79423226812159,Dark Brown,7.396449704142013,Puffy Vest,44.052863436123346,Bored Unshaven,6.447453255963895,Bored,5.827505827505828,Bayc Hat Black,43.859649122807014,118.68179813523251
7437,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Brown,7.2992700729927,Bandolier,61.34969325153375,Bored,4.401408450704225,Sleepy,13.315579227696405,Bayc Hat Black,43.859649122807014,141.5742969391428
7438,6,1.8793459875963163,,1.424298532972511,Orange,7.830853563038371,Blue,20.408163265306122,Navy Striped Tee,29.761904761904763,Tongue Out,49.01960784313725,Zombie,32.467532467532465,Army Hat,34.013605442176875,176.80531186366466
7439,4,39.37007874015748,,1.424298532972511,Yellow,7.79423226812159,Brown,7.2992700729927,,5.324813631522897,Small Grin,36.76470588235294,Bored,5.827505827505828,,4.440497335701599,108.24540229132755
7440,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Gray,20.161290322580644,Lumberjack Shirt,46.948356807511736,Bored,4.401408450704225,Sad,18.148820326678766,Irish Boho,44.44444444444444,145.44655008149186
7441,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Dark Brown,7.396449704142013,Puffy Vest,44.052863436123346,Bored Unshaven,6.447453255963895,Laser Eyes,144.92753623188406,Bunny Ears,51.282051282051285,265.4550507235733
7442,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Black,8.136696501220504,Puffy Vest,44.052863436123346,Phoneme Vuh,30.030030030030026,Bloodshot,11.82033096926714,Halo,30.8641975308642,136.25281528091395
7443,5,3.941663381947182,,1.424298532972511,Purple,7.733952049497293,Black,8.136696501220504,,5.324813631522897,Bored Bubblegum,84.03361344537815,3d,20.449897750511248,Trippy Captain's Hat,153.84615384615384,284.8910891392036
7444,5,3.941663381947182,,1.424298532972511,Gray,8.547008547008547,Cheetah,24.509803921568626,Tie Dye,69.44444444444444,Grin,13.986013986013987,Sad,18.148820326678766,,4.440497335701599,144.44255047633567
7445,6,1.8793459875963163,,1.424298532972511,Purple,7.733952049497293,Brown,7.2992700729927,Hawaiian,35.3356890459364,Phoneme Vuh,30.030030030030026,Coins,20.876826722338205,Halo,30.8641975308642,135.44360997222765
