asset_id,attribute_count,attribute_count_rarity_score,Background_attribute,Background_rarity_score,Body_attribute,Body_rarity_score,Body_Grade_attribute,Body_Grade_rarity_score,Head_attribute,Head_rarity_score,Head_Grade_attribute,Head_Grade_rarity_score,Mouth_attribute,Mouth_rarity_score,Mouth_Grade_attribute,Mouth_Grade_rarity_score,Nose_attribute,Nose_rarity_score,Nose_Grade_attribute,Nose_Grade_rarity_score,Eyes_attribute,Eyes_rarity_score,Eyes_Grade_attribute,Eyes_Grade_rarity_score,overall_rarity_score
7071,11,1.0,Blue,3.2927230819888043,Pink Tee,50.0,Rotten,4.033884630899556,Shaved,32.05128205128205,Fresh,2.5614754098360653,Bulldog,12.970168612191959,Fresh,2.5106703489831785,Nose Broken,5.837711617046118,Damaged,2.884338044418806,Reptile,17.6056338028169,Damaged,2.834467120181406,137.58235471964488
7072,11,1.0,Blue,3.2927230819888043,Tee With Vest,42.73504273504273,Fresh,2.4691358024691357,Bouffant,27.700831024930746,Fresh,2.5614754098360653,Fang,12.376237623762377,Damaged,2.8368794326241136,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Spooky,17.761989342806395,Fresh,2.531645569620253,122.7196409834068
7073,11,1.0,Orange,3.3875338753387534,Black Dungarees,45.45454545454546,Damaged,2.881014116969173,Space Buns,28.901734104046245,Damaged,2.8328611898017,Bulldog,12.970168612191959,Rotten,4.012841091492777,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Worried,17.88908765652952,Fresh,2.531645569620253,129.19838701776075
7074,11,1.0,Orange,3.3875338753387534,Orange BBall,41.49377593360996,Damaged,2.881014116969173,Ramona,33.11258278145695,Rotten,3.897116134060795,Fang,12.376237623762377,Damaged,2.8368794326241136,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Spooky,17.761989342806395,Damaged,2.834467120181406,129.66730520141377
7075,11,1.0,Blue,3.2927230819888043,Purple Fur,46.51162790697675,Fresh,2.4691358024691357,Cornrows,27.77777777777778,Damaged,2.8328611898017,Toothy,13.36898395721925,Damaged,2.8368794326241136,Nose Broken,5.837711617046118,Damaged,2.884338044418806,Demon,18.214936247723134,Fresh,2.531645569620253,129.55862062766585
7076,11,1.0,Pink,6.644518272425249,Charcoal Puffer,43.47826086956522,Fresh,2.4691358024691357,Box Fade,28.81844380403458,Fresh,2.5614754098360653,Surprised,13.623978201634877,Fresh,2.5106703489831785,Nose Broken,5.837711617046118,Damaged,2.884338044418806,Sad,17.88908765652952,Fresh,2.531645569620253,130.24926559656302
7077,11,1.0,Orange,3.3875338753387534,Blue Stripe,44.84304932735426,Damaged,2.881014116969173,Red Cap,28.57142857142857,Rotten,3.897116134060795,Pucker,13.089005235602095,Fresh,2.5106703489831785,Nose Broken,5.837711617046118,Damaged,2.884338044418806,Lazy,16.835016835016834,Rotten,3.965107057890563,129.70199116410916
7078,11,1.0,Blue,3.2927230819888043,Tatts,45.24886877828054,Damaged,2.881014116969173,Orange Bucket,28.73563218390805,Damaged,2.8328611898017,Snarl,12.594458438287154,Rotten,4.012841091492777,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Demon,18.214936247723134,Fresh,2.531645569620253,129.4306895386754
7079,11,1.0,Charcoal,9.9601593625498,Purple BBall,41.49377593360996,Fresh,2.4691358024691357,Orange Bucket,28.73563218390805,Rotten,3.897116134060795,Mo,13.297872340425531,Damaged,2.8368794326241136,Nose Broken,5.837711617046118,Damaged,2.884338044418806,Worried,17.88908765652952,Fresh,2.531645569620253,132.8333540772621
7080,11,1.0,Orange,3.3875338753387534,Blue Baseball,39.52569169960474,Damaged,2.881014116969173,Cornrows,27.77777777777778,Rotten,3.897116134060795,Snarl,12.594458438287154,Damaged,2.8368794326241136,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Dead,17.73049645390071,Fresh,2.531645569620253,121.49956884540839
7081,11,1.0,Blue,3.2927230819888043,Purple Fur,46.51162790697675,Fresh,2.4691358024691357,Ramona,33.11258278145695,Damaged,2.8328611898017,Toothy,13.36898395721925,Fresh,2.5106703489831785,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Worried,17.88908765652952,Fresh,2.531645569620253,134.10491061540506
7082,11,1.0,Purple,6.657789613848203,Green Shirt,39.682539682539684,Rotten,4.033884630899556,Orange Bucket,28.73563218390805,Rotten,3.897116134060795,Glum,12.88659793814433,Rotten,4.012841091492777,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Sly,17.6056338028169,Fresh,2.531645569620253,128.38063599455546
7083,11,1.0,Orange,3.3875338753387534,Spiked Jacket,40.48582995951417,Rotten,4.033884630899556,Black Cap,27.700831024930746,Damaged,2.8328611898017,Lips,13.157894736842106,Damaged,2.8368794326241136,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Sleepy,19.49317738791423,Fresh,2.531645569620253,124.79749315471055
7084,11,1.0,Blue,3.2927230819888043,Blue Puffvest,45.45454545454546,Fresh,2.4691358024691357,Orange Bucket,28.73563218390805,Damaged,2.8328611898017,Lips,13.157894736842106,Damaged,2.8368794326241136,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Spooky,17.761989342806395,Rotten,3.965107057890563,128.84372363010124
7085,11,1.0,Purple,6.657789613848203,Black Hoodie,45.45454545454546,Damaged,2.881014116969173,Felt Hat,32.89473684210526,Damaged,2.8328611898017,Toothy,13.36898395721925,Rotten,4.012841091492777,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Thick Rim,17.921146953405017,Damaged,2.834467120181406,137.31206729989444
7086,11,1.0,Purple,6.657789613848203,Blue Baseball,39.52569169960474,Damaged,2.881014116969173,Bantu Knot,29.15451895043732,Fresh,2.5614754098360653,Glum,12.88659793814433,Fresh,2.5106703489831785,Nose Broken,5.837711617046118,Damaged,2.884338044418806,Reptile,17.6056338028169,Fresh,2.531645569620253,126.03708711172511
7087,11,1.0,Blue,3.2927230819888043,Fishnet,41.49377593360996,Damaged,2.881014116969173,Headscarf,32.67973856209151,Damaged,2.8328611898017,Pucker,13.089005235602095,Fresh,2.5106703489831785,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,White Glasses,18.552875695732837,Fresh,2.531645569620253,129.44990205475904
7088,11,1.0,Blue,3.2927230819888043,White Brand Tee,42.016806722689076,Fresh,2.4691358024691357,Ramona,33.11258278145695,Fresh,2.5614754098360653,Gold Grin,13.140604467805518,Fresh,2.5106703489831785,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Mutant,17.36111111111111,Damaged,2.834467120181406,127.75325780684744
7089,11,1.0,Purple,6.657789613848203,Fishnet,41.49377593360996,Fresh,2.4691358024691357,Bouffant,27.700831024930746,Fresh,2.5614754098360653,Snarl,12.594458438287154,Fresh,2.5106703489831785,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Scared,18.867924528301888,Damaged,2.834467120181406,126.14420918077391
7090,11,1.0,Purple,6.657789613848203,Orange BBall,41.49377593360996,Rotten,4.033884630899556,Bouffant,27.700831024930746,Fresh,2.5614754098360653,Snarl,12.594458438287154,Fresh,2.5106703489831785,Nose Broken,5.837711617046118,Damaged,2.884338044418806,Dead,17.73049645390071,Rotten,3.965107057890563,128.97053857365106
7091,11,1.0,Orange,3.3875338753387534,Orange BBall,41.49377593360996,Fresh,2.4691358024691357,Flattop,29.940119760479043,Rotten,3.897116134060795,Gold Grin,13.140604467805518,Damaged,2.8368794326241136,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Sad,17.88908765652952,Fresh,2.531645569620253,127.17149095289662
7092,11,1.0,Orange,3.3875338753387534,Blue Stripe,44.84304932735426,Damaged,2.881014116969173,Betty,28.328611898016998,Damaged,2.8328611898017,Glum,12.88659793814433,Damaged,2.8368794326241136,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Mutant,17.36111111111111,Fresh,2.531645569620253,126.97501329958453
7093,11,1.0,Charcoal,9.9601593625498,White Brand Tee,42.016806722689076,Damaged,2.881014116969173,Headscarf,32.67973856209151,Fresh,2.5614754098360653,Gold Grin,13.140604467805518,Fresh,2.5106703489831785,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Black Glasses,17.543859649122805,Damaged,2.834467120181406,135.71438808058807
7094,11,1.0,Orange,3.3875338753387534,Fancy Suit,43.66812227074236,Damaged,2.881014116969173,Golf Cap,29.41176470588235,Damaged,2.8328611898017,Surprised,13.623978201634877,Fresh,2.5106703489831785,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Reptile,17.6056338028169,Damaged,2.834467120181406,128.34163795271024
7095,11,1.0,Charcoal,9.9601593625498,Green Shirt,39.682539682539684,Fresh,2.4691358024691357,High Slick,30.8641975308642,Rotten,3.897116134060795,Grimace,12.345679012345679,Rotten,4.012841091492777,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Sad,17.88908765652952,Damaged,2.834467120181406,132.29217874025792
7096,11,1.0,Blue,3.2927230819888043,Orange BBall,41.49377593360996,Fresh,2.4691358024691357,Orange Beanie,29.32551319648094,Damaged,2.8328611898017,Grimace,12.345679012345679,Rotten,4.012841091492777,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,White Glasses,18.552875695732837,Fresh,2.531645569620253,126.4426428939016
7097,11,1.0,Orange,3.3875338753387534,White Brand Tee,42.016806722689076,Damaged,2.881014116969173,Slick,32.05128205128205,Fresh,2.5614754098360653,Mo,13.297872340425531,Damaged,2.8368794326241136,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Sad,17.88908765652952,Fresh,2.531645569620253,128.53930601591836
7098,11,1.0,Blue,3.2927230819888043,Black Singlet,47.39336492890995,Damaged,2.881014116969173,Bandana,32.89473684210526,Rotten,3.897116134060795,Toothy,13.36898395721925,Damaged,2.8368794326241136,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Demon,18.214936247723134,Rotten,3.965107057890563,137.081817146716
7099,11,1.0,Blue,3.2927230819888043,Black Dungarees,45.45454545454546,Fresh,2.4691358024691357,Beret,30.3030303030303,Damaged,2.8328611898017,Surprised,13.623978201634877,Rotten,4.012841091492777,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Lazy,16.835016835016834,Fresh,2.531645569620253,130.94136984995967
7100,11,1.0,Blue,3.2927230819888043,Blue Puffvest,45.45454545454546,Rotten,4.033884630899556,Black Cap,27.700831024930746,Fresh,2.5614754098360653,Fang,12.376237623762377,Damaged,2.8368794326241136,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Sad,17.88908765652952,Damaged,2.834467120181406,128.06584027590188
7101,11,1.0,Blue,3.2927230819888043,Orange Puffvest,41.1522633744856,Fresh,2.4691358024691357,Bantu Knot,29.15451895043732,Fresh,2.5614754098360653,Toothy,13.36898395721925,Fresh,2.5106703489831785,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Moody,18.975332068311197,Rotten,3.965107057890563,125.90389101194732
7102,11,1.0,Orange,3.3875338753387534,Dark Grey Brand Tee,46.29629629629629,Fresh,2.4691358024691357,Box Fade,28.81844380403458,Damaged,2.8328611898017,Skully,13.458950201884251,Fresh,2.5106703489831785,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Bright,17.793594306049823,Rotten,3.965107057890563,131.11818520310783
7103,11,1.0,Charcoal,9.9601593625498,Sand Camo Jacket,42.37288135593221,Fresh,2.4691358024691357,Golf Cap,29.41176470588235,Damaged,2.8328611898017,Smiley,12.836970474967908,Rotten,4.012841091492777,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Thick Rim,17.921146953405017,Fresh,2.531645569620253,133.9349988264807
7104,11,1.0,Purple,6.657789613848203,Pink Tee,50.0,Fresh,2.4691358024691357,Headscarf,32.67973856209151,Fresh,2.5614754098360653,Smiley,12.836970474967908,Fresh,2.5106703489831785,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Spooky,17.761989342806395,Damaged,2.834467120181406,138.64919202240873
7105,11,1.0,Orange,3.3875338753387534,Tatts,45.24886877828054,Fresh,2.4691358024691357,Blackhat,31.25,Damaged,2.8328611898017,Surprised,13.623978201634877,Damaged,2.8368794326241136,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Scared,18.867924528301888,Rotten,3.965107057890563,133.5679977069454
7106,11,1.0,Orange,3.3875338753387534,Pilot Jacket,42.19409282700422,Damaged,2.881014116969173,Headscarf,32.67973856209151,Damaged,2.8328611898017,Pucker,13.089005235602095,Damaged,2.8368794326241136,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Dead,17.73049645390071,Fresh,2.531645569620253,128.61694822327874
7107,11,1.0,Orange,3.3875338753387534,Orange Puffvest,41.1522633744856,Damaged,2.881014116969173,Beret,30.3030303030303,Damaged,2.8328611898017,Mo,13.297872340425531,Damaged,2.8368794326241136,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Black Glasses,17.543859649122805,Damaged,2.834467120181406,126.15549024258321
7108,11,1.0,Orange,3.3875338753387534,Denim Shirt,45.04504504504504,Damaged,2.881014116969173,Space Buns,28.901734104046245,Fresh,2.5614754098360653,Lips,13.157894736842106,Damaged,2.8368794326241136,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Sly,17.6056338028169,Fresh,2.531645569620253,128.4944484134982
7109,11,1.0,Orange,3.3875338753387534,White Brand Tee,42.016806722689076,Rotten,4.033884630899556,Mohawk,29.498525073746315,Damaged,2.8328611898017,Skully,13.458950201884251,Rotten,4.012841091492777,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Mutant,17.36111111111111,Damaged,2.834467120181406,128.5226898577488
7110,11,1.0,Purple,6.657789613848203,White Tee,44.642857142857146,Rotten,4.033884630899556,Mohawk,29.498525073746315,Fresh,2.5614754098360653,Bulldog,12.970168612191959,Rotten,4.012841091492777,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Spooky,17.761989342806395,Rotten,3.965107057890563,135.69023029592847
7111,11,1.0,Orange,3.3875338753387534,Harness,46.728971962616825,Damaged,2.881014116969173,Orange Bucket,28.73563218390805,Rotten,3.897116134060795,Mo,13.297872340425531,Damaged,2.8368794326241136,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Pink Glasses,17.88908765652952,Damaged,2.834467120181406,130.94225578298037
7112,11,1.0,Blue,3.2927230819888043,Harness,46.728971962616825,Fresh,2.4691358024691357,Orange Bucket,28.73563218390805,Fresh,2.5614754098360653,Lips,13.157894736842106,Fresh,2.5106703489831785,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Spooky,17.761989342806395,Damaged,2.834467120181406,128.3899153368569
7113,11,1.0,Purple,6.657789613848203,Black Bowtie,39.8406374501992,Fresh,2.4691358024691357,Headscarf,32.67973856209151,Rotten,3.897116134060795,Snarl,12.594458438287154,Damaged,2.8368794326241136,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Thick Rim,17.921146953405017,Fresh,2.531645569620253,130.5142567972092
7114,11,1.0,Blue,3.2927230819888043,Harness,46.728971962616825,Fresh,2.4691358024691357,Box Fade,28.81844380403458,Fresh,2.5614754098360653,Gold Grin,13.140604467805518,Fresh,2.5106703489831785,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Thick Rim,17.921146953405017,Damaged,2.834467120181406,129.36334779192435
7115,11,1.0,Purple,6.657789613848203,Harness,46.728971962616825,Damaged,2.881014116969173,High Slick,30.8641975308642,Fresh,2.5614754098360653,Smiley,12.836970474967908,Damaged,2.8368794326241136,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Lazy,16.835016835016834,Fresh,2.531645569620253,133.8196697869674
7116,11,1.0,Orange,3.3875338753387534,Black Turtleneck,42.016806722689076,Fresh,2.4691358024691357,Dreads,31.847133757961785,Damaged,2.8328611898017,Bulldog,12.970168612191959,Rotten,4.012841091492777,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Pink Glasses,17.88908765652952,Rotten,3.965107057890563,130.47638460696908
7117,11,1.0,Pink,6.644518272425249,Fishnet,41.49377593360996,Damaged,2.881014116969173,Space Buns,28.901734104046245,Fresh,2.5614754098360653,Surprised,13.623978201634877,Fresh,2.5106703489831785,Nose Skull,4.043671653861707,Rotten,4.042037186742118,White Glasses,18.552875695732837,Fresh,2.531645569620253,128.7873964934617
7118,11,1.0,Pink,6.644518272425249,Purple Hoodie,43.10344827586207,Fresh,2.4691358024691357,High Slick,30.8641975308642,Rotten,3.897116134060795,Bulldog,12.970168612191959,Damaged,2.8368794326241136,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Lazy,16.835016835016834,Damaged,2.834467120181406,130.90862897602196
7119,11,1.0,Blue,3.2927230819888043,Orange Puffvest,41.1522633744856,Rotten,4.033884630899556,Bandana,32.89473684210526,Damaged,2.8328611898017,Lips,13.157894736842106,Fresh,2.5106703489831785,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Demon,18.214936247723134,Fresh,2.531645569620253,128.95857136967453
7120,11,1.0,Purple,6.657789613848203,Dark Grey Brand Tee,46.29629629629629,Fresh,2.4691358024691357,Shaved,32.05128205128205,Rotten,3.897116134060795,Mo,13.297872340425531,Fresh,2.5106703489831785,Nose Broken,5.837711617046118,Damaged,2.884338044418806,Worried,17.88908765652952,Fresh,2.531645569620253,137.3229454749799
7121,11,1.0,Orange,3.3875338753387534,Leather Jacket,39.682539682539684,Rotten,4.033884630899556,Grey Bucket,32.57328990228013,Fresh,2.5614754098360653,Gold Grin,13.140604467805518,Damaged,2.8368794326241136,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Scared,18.867924528301888,Rotten,3.965107057890563,129.38619433474116
7122,11,1.0,Blue,3.2927230819888043,Black Bowtie,39.8406374501992,Fresh,2.4691358024691357,Golf Cap,29.41176470588235,Damaged,2.8328611898017,Pucker,13.089005235602095,Rotten,4.012841091492777,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Lazy,16.835016835016834,Damaged,2.834467120181406,123.70416135323812
7123,11,1.0,Orange,3.3875338753387534,Blue Tracksuit,41.666666666666664,Fresh,2.4691358024691357,Slick,32.05128205128205,Rotten,3.897116134060795,Smiley,12.836970474967908,Damaged,2.8368794326241136,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Dead,17.73049645390071,Rotten,3.965107057890563,129.17814329642562
7124,11,1.0,Blue,3.2927230819888043,Black Bowtie,39.8406374501992,Damaged,2.881014116969173,Ramona,33.11258278145695,Damaged,2.8328611898017,Surprised,13.623978201634877,Damaged,2.8368794326241136,Nose Broken,5.837711617046118,Damaged,2.884338044418806,Moody,18.975332068311197,Fresh,2.531645569620253,129.6497035540712
7125,11,1.0,Purple,6.657789613848203,Purple Fur,46.51162790697675,Damaged,2.881014116969173,Mullet,30.674846625766875,Fresh,2.5614754098360653,Gold Grin,13.140604467805518,Fresh,2.5106703489831785,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Sleepy,19.49317738791423,Fresh,2.531645569620253,135.41653240804644
7126,11,1.0,Blue,3.2927230819888043,Orange BBall,41.49377593360996,Fresh,2.4691358024691357,Ramona,33.11258278145695,Rotten,3.897116134060795,Gold Grin,13.140604467805518,Damaged,2.8368794326241136,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,White Glasses,18.552875695732837,Fresh,2.531645569620253,130.9129312197279
7127,11,1.0,Pink,6.644518272425249,Tee With Vest,42.73504273504273,Damaged,2.881014116969173,Red Cap,28.57142857142857,Damaged,2.8328611898017,Grimace,12.345679012345679,Fresh,2.5106703489831785,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Sad,17.88908765652952,Damaged,2.834467120181406,128.33047786431106
7128,11,1.0,Pink,6.644518272425249,Pilot Jacket,42.19409282700422,Fresh,2.4691358024691357,Flattop,29.940119760479043,Rotten,3.897116134060795,Bulldog,12.970168612191959,Fresh,2.5106703489831785,Nose Broken,5.837711617046118,Damaged,2.884338044418806,Scared,18.867924528301888,Rotten,3.965107057890563,133.18090300527098
7129,11,1.0,Charcoal,9.9601593625498,Black Bowtie,39.8406374501992,Rotten,4.033884630899556,Golf Cap,29.41176470588235,Rotten,3.897116134060795,Lips,13.157894736842106,Fresh,2.5106703489831785,Nose Broken,5.837711617046118,Damaged,2.884338044418806,White Glasses,18.552875695732837,Damaged,2.834467120181406,133.9215198467962
7130,11,1.0,Blue,3.2927230819888043,Red Tracksuit,40.983606557377044,Rotten,4.033884630899556,Spiked,28.011204481792713,Fresh,2.5614754098360653,Pucker,13.089005235602095,Fresh,2.5106703489831785,Nose Broken,5.837711617046118,Damaged,2.884338044418806,Reptile,17.6056338028169,Rotten,3.965107057890563,125.77536026865187
7131,11,1.0,Charcoal,9.9601593625498,Black Turtleneck,42.016806722689076,Fresh,2.4691358024691357,Top Knot,31.152647975077883,Damaged,2.8328611898017,Fang,12.376237623762377,Damaged,2.8368794326241136,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Surprised,18.45018450184502,Fresh,2.531645569620253,133.7122670210432
7132,11,1.0,Charcoal,9.9601593625498,Harness,46.728971962616825,Rotten,4.033884630899556,Red Cap,28.57142857142857,Rotten,3.897116134060795,Mo,13.297872340425531,Fresh,2.5106703489831785,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Sly,17.6056338028169,Damaged,2.834467120181406,139.02579659432212
7133,11,1.0,Blue,3.2927230819888043,Red Bow Tie,41.32231404958678,Rotten,4.033884630899556,Slick,32.05128205128205,Fresh,2.5614754098360653,Pucker,13.089005235602095,Damaged,2.8368794326241136,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Bright,17.793594306049823,Fresh,2.531645569620253,127.96648472781574
7134,11,1.0,Charcoal,9.9601593625498,Charcoal Puffer,43.47826086956522,Fresh,2.4691358024691357,High Slick,30.8641975308642,Rotten,3.897116134060795,Surprised,13.623978201634877,Fresh,2.5106703489831785,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Surprised,18.45018450184502,Rotten,3.965107057890563,137.5557651570877
7135,11,1.0,Blue,3.2927230819888043,Black Hoodie,45.45454545454546,Fresh,2.4691358024691357,Grey Bucket,32.57328990228013,Fresh,2.5614754098360653,Fang,12.376237623762377,Rotten,4.012841091492777,Nose Skull,4.043671653861707,Rotten,4.042037186742118,White Glasses,18.552875695732837,Damaged,2.834467120181406,133.2133000228928
7136,11,1.0,Purple,6.657789613848203,Silver Puffer,41.49377593360996,Damaged,2.881014116969173,Bandana,32.89473684210526,Rotten,3.897116134060795,Skully,13.458950201884251,Rotten,4.012841091492777,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Scared,18.867924528301888,Fresh,2.531645569620253,135.0327493791175
7137,11,1.0,Blue,3.2927230819888043,Black Dungarees,45.45454545454546,Fresh,2.4691358024691357,Bowlcut,29.15451895043732,Rotten,3.897116134060795,Gold Grin,13.140604467805518,Damaged,2.8368794326241136,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Mutant,17.36111111111111,Damaged,2.834467120181406,128.77805690244858
7138,11,1.0,Blue,3.2927230819888043,Silver Puffer,41.49377593360996,Damaged,2.881014116969173,Box Fade,28.81844380403458,Fresh,2.5614754098360653,Grimace,12.345679012345679,Rotten,4.012841091492777,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Moody,18.975332068311197,Fresh,2.531645569620253,125.36661104853468
7139,11,1.0,Charcoal,9.9601593625498,Purple Fur,46.51162790697675,Fresh,2.4691358024691357,Bouffant,27.700831024930746,Fresh,2.5614754098360653,Grimace,12.345679012345679,Damaged,2.8368794326241136,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Pink Glasses,17.88908765652952,Damaged,2.834467120181406,133.44629807566815
7140,11,1.0,Orange,3.3875338753387534,Sand Camo Jacket,42.37288135593221,Rotten,4.033884630899556,Betty,28.328611898016998,Fresh,2.5614754098360653,Glum,12.88659793814433,Fresh,2.5106703489831785,Nose Broken,5.837711617046118,Damaged,2.884338044418806,Mutant,17.36111111111111,Fresh,2.531645569620253,125.6964617993474
7141,11,1.0,Orange,3.3875338753387534,White Brand Tee,42.016806722689076,Fresh,2.4691358024691357,Blackhat,31.25,Rotten,3.897116134060795,Snarl,12.594458438287154,Fresh,2.5106703489831785,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Black Glasses,17.543859649122805,Fresh,2.531645569620253,127.28693538117498
7142,11,1.0,Orange,3.3875338753387534,Black Dungarees,45.45454545454546,Damaged,2.881014116969173,Orange Bucket,28.73563218390805,Fresh,2.5614754098360653,Skully,13.458950201884251,Fresh,2.5106703489831785,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Bright,17.793594306049823,Fresh,2.531645569620253,127.7687424274612
7143,11,1.0,Pink,6.644518272425249,Orange Puffvest,41.1522633744856,Rotten,4.033884630899556,Mullet,30.674846625766875,Damaged,2.8328611898017,Glum,12.88659793814433,Damaged,2.8368794326241136,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Reptile,17.6056338028169,Damaged,2.834467120181406,129.83890773437065
7144,11,1.0,Blue,3.2927230819888043,Red Bow Tie,41.32231404958678,Rotten,4.033884630899556,Mohawk,29.498525073746315,Fresh,2.5614754098360653,Surprised,13.623978201634877,Fresh,2.5106703489831785,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Sad,17.88908765652952,Rotten,3.965107057890563,127.7834743516995
7145,11,1.0,Charcoal,9.9601593625498,Spiked Jacket,40.48582995951417,Fresh,2.4691358024691357,Felt Hat,32.89473684210526,Damaged,2.8328611898017,Pucker,13.089005235602095,Fresh,2.5106703489831785,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Scared,18.867924528301888,Damaged,2.834467120181406,135.03049923011247
7146,11,1.0,Orange,3.3875338753387534,Red Baseball,39.682539682539684,Damaged,2.881014116969173,Ramona,33.11258278145695,Rotten,3.897116134060795,Smiley,12.836970474967908,Fresh,2.5106703489831785,Nose Bleeding,5.701254275940707,Damaged,2.884338044418806,Surprised,18.45018450184502,Fresh,2.531645569620253,128.87584980614125
7147,11,1.0,Orange,3.3875338753387534,Red Tracksuit,40.983606557377044,Rotten,4.033884630899556,Slick,32.05128205128205,Damaged,2.8328611898017,Pucker,13.089005235602095,Fresh,2.5106703489831785,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Reptile,17.6056338028169,Fresh,2.531645569620253,127.47980422204775
7148,11,1.0,Blue,3.2927230819888043,Blue Tracksuit,41.666666666666664,Rotten,4.033884630899556,Black Cap,27.700831024930746,Fresh,2.5614754098360653,Lips,13.157894736842106,Rotten,4.012841091492777,Nose Normal,4.8732943469785575,Fresh,2.463661000246366,Mutant,17.36111111111111,Fresh,2.531645569620253,124.656028670613
7149,11,1.0,Blue,3.2927230819888043,Purple Buttonup,50.25125628140703,Damaged,2.881014116969173,Felt Hat,32.89473684210526,Damaged,2.8328611898017,Gold Grin,13.140604467805518,Damaged,2.8368794326241136,Nose Skull,4.043671653861707,Rotten,4.042037186742118,Demon,18.214936247723134,Fresh,2.531645569620253,137.9623660706488
7150,11,1.0,Orange,3.3875338753387534,Orange BBall,41.49377593360996,Fresh,2.4691358024691357,Bowlcut,29.15451895043732,Fresh,2.5614754098360653,Lips,13.157894736842106,Rotten,4.012841091492777,Nose Ring,4.990019960079841,Fresh,2.463661000246366,White Glasses,18.552875695732837,Damaged,2.834467120181406,126.07819957626654
7151,11,1.0,Charcoal,9.9601593625498,Silver Puffer,41.49377593360996,Fresh,2.4691358024691357,Orange Beanie,29.32551319648094,Fresh,2.5614754098360653,Snarl,12.594458438287154,Damaged,2.8368794326241136,Nose Ring,4.990019960079841,Fresh,2.463661000246366,Demon,18.214936247723134,Fresh,2.531645569620253,130.44166035352674
